x		f(x)		f'(x) a		f'(x) fd	f''(x) a	f''(x) fd

-3.490000	0.116555	-0.641778	-0.006341	1.533781	1.559143	
-3.480000	0.110214	-0.626313	-0.006185	1.559143	1.583882	
-3.470000	0.104029	-0.610597	-0.006026	1.583882	1.607988	
-3.460000	0.098003	-0.594637	-0.005866	1.607988	1.631450	
-3.450000	0.092137	-0.578440	-0.005702	1.631450	1.654260	
-3.440000	0.086435	-0.562011	-0.005537	1.654260	1.676408	
-3.430000	0.080898	-0.545357	-0.005369	1.676408	1.697886	
-3.420000	0.075529	-0.528485	-0.005200	1.697886	1.718684	
-3.410000	0.070329	-0.511401	-0.005028	1.718684	1.738795	
-3.400000	0.065301	-0.494113	-0.004854	1.738795	1.758210	
-3.390000	0.060447	-0.476628	-0.004678	1.758210	1.776923	
-3.380000	0.055769	-0.458951	-0.004500	1.776923	1.794924	
-3.370000	0.051269	-0.441092	-0.004321	1.794924	1.812208	
-3.360000	0.046948	-0.423055	-0.004140	1.812208	1.828766	
-3.350000	0.042808	-0.404850	-0.003957	1.828766	1.844593	
-3.340000	0.038852	-0.386483	-0.003772	1.844593	1.859683	
-3.330000	0.035079	-0.367961	-0.003586	1.859683	1.874028	
-3.320000	0.031493	-0.349291	-0.003399	1.874028	1.887624	
-3.310000	0.028094	-0.330482	-0.003210	1.887624	1.900465	
-3.300000	0.024884	-0.311541	-0.003020	1.900465	1.912546	
-3.290000	0.021864	-0.292476	-0.002829	1.912546	1.923862	
-3.280000	0.019035	-0.273293	-0.002637	1.923862	1.934408	
-3.270000	0.016398	-0.254001	-0.002443	1.934408	1.944180	
-3.260000	0.013955	-0.234607	-0.002249	1.944180	1.953175	
-3.250000	0.011706	-0.215120	-0.002053	1.953175	1.961389	
-3.240000	0.009653	-0.195547	-0.001857	1.961389	1.968818	
-3.230000	0.007796	-0.175895	-0.001660	1.968818	1.975460	
-3.220000	0.006135	-0.156173	-0.001463	1.975460	1.981311	
-3.210000	0.004672	-0.136388	-0.001265	1.981311	1.986370	
-3.200000	0.003408	-0.116549	-0.001066	1.986370	1.990634	
-3.190000	0.002341	-0.096664	-0.000867	1.990634	1.994102	
-3.180000	0.001474	-0.076739	-0.000668	1.994102	1.996773	
-3.170000	0.000807	-0.056784	-0.000468	1.996773	1.998645	
-3.160000	0.000339	-0.036806	-0.000268	1.998645	1.999717	
-3.150000	0.000071	-0.016814	-0.000068	1.999717	1.999990	
-3.140000	0.000003	0.003185	0.000132	1.999990	1.999462	
-3.130000	0.000134	0.023183	0.000332	1.999462	1.998135	
-3.120000	0.000466	0.043172	0.000532	1.998135	1.996009	
-3.110000	0.000998	0.063143	0.000731	1.996009	1.993084	
-3.100000	0.001729	0.083089	0.000930	1.993084	1.989362	
-3.090000	0.002659	0.103002	0.001129	1.989362	1.984845	
-3.080000	0.003789	0.122874	0.001328	1.984845	1.979533	
-3.070000	0.005117	0.142697	0.001526	1.979533	1.973430	
-3.060000	0.006643	0.162462	0.001723	1.973430	1.966537	
-3.050000	0.008366	0.182163	0.001920	1.966537	1.958858	
-3.040000	0.010286	0.201790	0.002116	1.958858	1.950395	
-3.030000	0.012401	0.221337	0.002311	1.950395	1.941152	
-3.020000	0.014712	0.240795	0.002505	1.941152	1.931132	
-3.010000	0.017217	0.260157	0.002698	1.931132	1.920341	
-3.000000	0.019915	0.279415	0.002890	1.920341	1.908781	
-2.990000	0.022805	0.298562	0.003081	1.908781	1.896457	
-2.980000	0.025886	0.317589	0.003270	1.896457	1.883375	
-2.970000	0.029156	0.336488	0.003459	1.883375	1.869540	
-2.960000	0.032615	0.355254	0.003646	1.869540	1.854957	
-2.950000	0.036261	0.373877	0.003831	1.854957	1.839632	
-2.940000	0.040092	0.392350	0.004015	1.839632	1.823571	
-2.930000	0.044107	0.410667	0.004198	1.823571	1.806781	
-2.920000	0.048305	0.428819	0.004378	1.806781	1.789268	
-2.910000	0.052683	0.446800	0.004557	1.789268	1.771039	
-2.900000	0.057240	0.464602	0.004734	1.771039	1.752102	
-2.890000	0.061975	0.482218	0.004909	1.752102	1.732464	
-2.880000	0.066884	0.499642	0.005083	1.732464	1.712133	
-2.870000	0.071967	0.516865	0.005254	1.712133	1.691118	
-2.860000	0.077221	0.533882	0.005423	1.691118	1.669426	
-2.850000	0.082644	0.550686	0.005590	1.669426	1.647066	
-2.840000	0.088234	0.567269	0.005755	1.647066	1.624047	
-2.830000	0.093988	0.583625	0.005917	1.624047	1.600379	
-2.820000	0.099905	0.599747	0.006077	1.600379	1.576071	
-2.810000	0.105982	0.615630	0.006235	1.576071	1.551132	
-2.800000	0.112217	0.631267	0.006390	1.551132	1.525573	
-2.790000	0.118607	0.646651	0.006542	1.525573	1.499403	
-2.780000	0.125149	0.661776	0.006692	1.499403	1.472634	
-2.770000	0.131841	0.676637	0.006840	1.472634	1.445276	
-2.760000	0.138681	0.691227	0.006984	1.445276	1.417340	
-2.750000	0.145665	0.705540	0.007126	1.417340	1.388836	
-2.740000	0.152791	0.719572	0.007265	1.388836	1.359778	
-2.730000	0.160056	0.733315	0.007401	1.359778	1.330175	
-2.720000	0.167456	0.746765	0.007534	1.330175	1.300040	
-2.710000	0.174990	0.759917	0.007664	1.300040	1.269386	
-2.700000	0.182654	0.772764	0.007791	1.269386	1.238223	
-2.690000	0.190444	0.785303	0.007914	1.238223	1.206566	
-2.680000	0.198359	0.797527	0.008035	1.206566	1.174425	
-2.670000	0.206394	0.809433	0.008153	1.174425	1.141815	
-2.660000	0.214546	0.821014	0.008267	1.141815	1.108749	
-2.650000	0.222813	0.832267	0.008378	1.108749	1.075238	
-2.640000	0.231190	0.843188	0.008485	1.075238	1.041298	
-2.630000	0.239675	0.853771	0.008589	1.041298	1.006941	
-2.620000	0.248265	0.864012	0.008690	1.006941	0.972182	
-2.610000	0.256955	0.873908	0.008787	0.972182	0.937033	
-2.600000	0.265742	0.883455	0.008881	0.937033	0.901510	
-2.590000	0.274622	0.892648	0.008971	0.901510	0.865626	
-2.580000	0.283593	0.901484	0.009058	0.865626	0.829396	
-2.570000	0.292651	0.909959	0.009140	0.829396	0.792834	
-2.560000	0.301791	0.918070	0.009220	0.792834	0.755955	
-2.550000	0.311011	0.925815	0.009295	0.755955	0.718774	
-2.540000	0.320306	0.933189	0.009367	0.718774	0.681305	
-2.530000	0.329674	0.940189	0.009435	0.681305	0.643564	
-2.520000	0.339109	0.946814	0.009500	0.643564	0.605565	
-2.510000	0.348609	0.953060	0.009560	0.605565	0.567324	
-2.500000	0.358169	0.958924	0.009617	0.567324	0.528856	
-2.490000	0.367786	0.964405	0.009670	0.528856	0.490177	
-2.480000	0.377456	0.969501	0.009719	0.490177	0.451302	
-2.470000	0.387175	0.974208	0.009764	0.451302	0.412246	
-2.460000	0.396939	0.978526	0.009805	0.412246	0.373025	
-2.450000	0.406744	0.982453	0.009843	0.373025	0.333655	
-2.440000	0.416586	0.985986	0.009876	0.333655	0.294151	
-2.430000	0.426462	0.989125	0.009905	0.294151	0.254530	
-2.420000	0.436368	0.991869	0.009931	0.254530	0.214807	
-2.410000	0.446298	0.994216	0.009952	0.214807	0.174998	
-2.400000	0.456251	0.996165	0.009970	0.174998	0.135119	
-2.390000	0.466220	0.997715	0.009983	0.135119	0.095186	
-2.380000	0.476203	0.998867	0.009993	0.095186	0.055215	
-2.370000	0.486196	0.999619	0.009998	0.055215	0.015222	
-2.360000	0.496195	0.999971	0.010000	0.015222	-0.024777	
-2.350000	0.506194	0.999923	0.009997	-0.024777	-0.064767	
-2.340000	0.516192	0.999476	0.009991	-0.064767	-0.104730	
-2.330000	0.526183	0.998628	0.009980	-0.104730	-0.144652	
-2.320000	0.536163	0.997381	0.009966	-0.144652	-0.184515	
-2.310000	0.546129	0.995735	0.009947	-0.184515	-0.224305	
-2.300000	0.556076	0.993691	0.009925	-0.224305	-0.264005	
-2.290000	0.566001	0.991249	0.009899	-0.264005	-0.303600	
-2.280000	0.575900	0.988411	0.009868	-0.303600	-0.343073	
-2.270000	0.585768	0.985178	0.009834	-0.343073	-0.382409	
-2.260000	0.595602	0.981550	0.009796	-0.382409	-0.421592	
-2.250000	0.605398	0.977530	0.009754	-0.421592	-0.460606	
-2.240000	0.615151	0.973119	0.009708	-0.460606	-0.499436	
-2.230000	0.624859	0.968319	0.009658	-0.499436	-0.538066	
-2.220000	0.634517	0.963131	0.009604	-0.538066	-0.576481	
-2.210000	0.644120	0.957558	0.009546	-0.576481	-0.614666	
-2.200000	0.653666	0.951602	0.009485	-0.614666	-0.652604	
-2.190000	0.663151	0.945266	0.009419	-0.652604	-0.690282	
-2.180000	0.672570	0.938551	0.009350	-0.690282	-0.727683	
-2.170000	0.681921	0.931461	0.009278	-0.727683	-0.764794	
-2.160000	0.691198	0.923998	0.009201	-0.764794	-0.801598	
-2.150000	0.700400	0.916166	0.009121	-0.801598	-0.838082	
-2.140000	0.709521	0.907967	0.009037	-0.838082	-0.874231	
-2.130000	0.718558	0.899405	0.008950	-0.874231	-0.910030	
-2.120000	0.727507	0.890484	0.008859	-0.910030	-0.945465	
-2.110000	0.736366	0.881206	0.008764	-0.945465	-0.980522	
-2.100000	0.745130	0.871576	0.008666	-0.980522	-1.015186	
-2.090000	0.753797	0.861597	0.008565	-1.015186	-1.049445	
-2.080000	0.762361	0.851273	0.008460	-1.049445	-1.083284	
-2.070000	0.770821	0.840609	0.008351	-1.083284	-1.116689	
-2.060000	0.779172	0.829609	0.008240	-1.116689	-1.149648	
-2.050000	0.787412	0.818277	0.008125	-1.149648	-1.182147	
-2.040000	0.795537	0.806618	0.008007	-1.182147	-1.214173	
-2.030000	0.803543	0.794636	0.007885	-1.214173	-1.245713	
-2.020000	0.811428	0.782336	0.007761	-1.245713	-1.276756	
-2.010000	0.819189	0.769723	0.007633	-1.276756	-1.307287	
-2.000000	0.826822	0.756802	0.007502	-1.307287	-1.337296	
-1.990000	0.834324	0.743579	0.007368	-1.337296	-1.366770	
-1.980000	0.841692	0.730058	0.007232	-1.366770	-1.395697	
-1.970000	0.848924	0.716246	0.007092	-1.395697	-1.424065	
-1.960000	0.856016	0.702146	0.006950	-1.424065	-1.451865	
-1.950000	0.862966	0.687766	0.006805	-1.451865	-1.479083	
-1.940000	0.869771	0.673111	0.006657	-1.479083	-1.505710	
-1.930000	0.876427	0.658186	0.006506	-1.505710	-1.531734	
-1.920000	0.882934	0.642999	0.006353	-1.531734	-1.557146	
-1.910000	0.889287	0.627554	0.006197	-1.557146	-1.581935	
-1.900000	0.895484	0.611858	0.006039	-1.581935	-1.606092	
-1.890000	0.901523	0.595917	0.005878	-1.606092	-1.629606	
-1.880000	0.907401	0.579738	0.005716	-1.629606	-1.652468	
-1.870000	0.913117	0.563327	0.005550	-1.652468	-1.674669	
-1.860000	0.918667	0.546691	0.005383	-1.674669	-1.696200	
-1.850000	0.924050	0.529836	0.005213	-1.696200	-1.717053	
-1.840000	0.929263	0.512769	0.005042	-1.717053	-1.737219	
-1.830000	0.934305	0.495497	0.004868	-1.737219	-1.756690	
-1.820000	0.939173	0.478027	0.004692	-1.756690	-1.775459	
-1.810000	0.943865	0.460366	0.004515	-1.775459	-1.793517	
-1.800000	0.948379	0.442520	0.004335	-1.793517	-1.810858	
-1.790000	0.952714	0.424498	0.004154	-1.810858	-1.827474	
-1.780000	0.956869	0.406306	0.003971	-1.827474	-1.843360	
-1.770000	0.960840	0.387951	0.003787	-1.843360	-1.858508	
-1.760000	0.964627	0.369441	0.003601	-1.858508	-1.872913	
-1.750000	0.968228	0.350783	0.003414	-1.872913	-1.886569	
-1.740000	0.971642	0.331985	0.003225	-1.886569	-1.899470	
-1.730000	0.974868	0.313054	0.003035	-1.899470	-1.911612	
-1.720000	0.977903	0.293998	0.002844	-1.911612	-1.922989	
-1.710000	0.980747	0.274825	0.002652	-1.922989	-1.933596	
-1.700000	0.983399	0.255541	0.002459	-1.933596	-1.943431	
-1.690000	0.985858	0.236155	0.002264	-1.943431	-1.952488	
-1.680000	0.988122	0.216675	0.002069	-1.952488	-1.960763	
-1.670000	0.990191	0.197108	0.001873	-1.960763	-1.968255	
-1.660000	0.992064	0.177462	0.001676	-1.968255	-1.974960	
-1.650000	0.993740	0.157746	0.001479	-1.974960	-1.980874	
-1.640000	0.995218	0.137966	0.001281	-1.980874	-1.985996	
-1.630000	0.996499	0.118131	0.001082	-1.985996	-1.990324	
-1.620000	0.997581	0.098249	0.000883	-1.990324	-1.993855	
-1.610000	0.998464	0.078327	0.000684	-1.993855	-1.996590	
-1.600000	0.999147	0.058374	0.000484	-1.996590	-1.998525	
-1.590000	0.999631	0.038398	0.000284	-1.998525	-1.999661	
-1.580000	0.999915	0.018406	0.000084	-1.999661	-1.999997	
-1.570000	0.999999	-0.001593	-0.000116	-1.999997	-1.999534	
-1.560000	0.999883	-0.021591	-0.000316	-1.999534	-1.998270	
-1.550000	0.999568	-0.041581	-0.000516	-1.998270	-1.996208	
-1.540000	0.999052	-0.061554	-0.000715	-1.996208	-1.993346	
-1.530000	0.998337	-0.081502	-0.000915	-1.993346	-1.989688	
-1.520000	0.997422	-0.101418	-0.001114	-1.989688	-1.985233	
-1.510000	0.996308	-0.121293	-0.001312	-1.985233	-1.979985	
-1.500000	0.994996	-0.141120	-0.001510	-1.979985	-1.973945	
-1.490000	0.993486	-0.160890	-0.001707	-1.973945	-1.967115	
-1.480000	0.991779	-0.180596	-0.001904	-1.967115	-1.959498	
-1.470000	0.989874	-0.200230	-0.002100	-1.959498	-1.951097	
-1.460000	0.987774	-0.219784	-0.002295	-1.951097	-1.941916	
-1.450000	0.985479	-0.239249	-0.002489	-1.941916	-1.931959	
-1.440000	0.982990	-0.258619	-0.002683	-1.931959	-1.921228	
-1.430000	0.980307	-0.277886	-0.002875	-1.921228	-1.909729	
-1.420000	0.977432	-0.297041	-0.003066	-1.909729	-1.897466	
-1.410000	0.974367	-0.316078	-0.003255	-1.897466	-1.884445	
-1.400000	0.971111	-0.334988	-0.003444	-1.884445	-1.870669	
-1.390000	0.967667	-0.353764	-0.003631	-1.870669	-1.856145	
-1.380000	0.964036	-0.372399	-0.003817	-1.856145	-1.840879	
-1.370000	0.960220	-0.390885	-0.004001	-1.840879	-1.824877	
-1.360000	0.956219	-0.409214	-0.004183	-1.824877	-1.808144	
-1.350000	0.952036	-0.427380	-0.004364	-1.808144	-1.790689	
-1.340000	0.947672	-0.445375	-0.004543	-1.790689	-1.772517	
-1.330000	0.943129	-0.463191	-0.004720	-1.772517	-1.753636	
-1.320000	0.938409	-0.480823	-0.004896	-1.753636	-1.734053	
-1.310000	0.933513	-0.498262	-0.005069	-1.734053	-1.713778	
-1.300000	0.928444	-0.515501	-0.005240	-1.713778	-1.692816	
-1.290000	0.923204	-0.532535	-0.005410	-1.692816	-1.671178	
-1.280000	0.917794	-0.549355	-0.005577	-1.671178	-1.648871	
-1.270000	0.912218	-0.565956	-0.005742	-1.648871	-1.625904	
-1.260000	0.906476	-0.582331	-0.005904	-1.625904	-1.602287	
-1.250000	0.900572	-0.598472	-0.006064	-1.602287	-1.578029	
-1.240000	0.894507	-0.614374	-0.006222	-1.578029	-1.553141	
-1.230000	0.888285	-0.630031	-0.006378	-1.553141	-1.527630	
-1.220000	0.881908	-0.645435	-0.006530	-1.527630	-1.501509	
-1.210000	0.875377	-0.660581	-0.006680	-1.501509	-1.474787	
-1.200000	0.868697	-0.675463	-0.006828	-1.474787	-1.447476	
-1.190000	0.861869	-0.690075	-0.006973	-1.447476	-1.419585	
-1.180000	0.854896	-0.704411	-0.007115	-1.419585	-1.391127	
-1.170000	0.847782	-0.718465	-0.007254	-1.391127	-1.362112	
-1.160000	0.840528	-0.732231	-0.007390	-1.362112	-1.332552	
-1.150000	0.833138	-0.745705	-0.007523	-1.332552	-1.302459	
-1.140000	0.825615	-0.758881	-0.007653	-1.302459	-1.271846	
-1.130000	0.817961	-0.771753	-0.007781	-1.271846	-1.240723	
-1.120000	0.810181	-0.784316	-0.007905	-1.240723	-1.209105	
-1.110000	0.802276	-0.796565	-0.008026	-1.209105	-1.177002	
-1.100000	0.794251	-0.808496	-0.008143	-1.177002	-1.144429	
-1.090000	0.786107	-0.820104	-0.008258	-1.144429	-1.111398	
-1.080000	0.777850	-0.831383	-0.008369	-1.111398	-1.077923	
-1.070000	0.769481	-0.842330	-0.008477	-1.077923	-1.044016	
-1.060000	0.761004	-0.852940	-0.008581	-1.044016	-1.009692	
-1.050000	0.752423	-0.863209	-0.008682	-1.009692	-0.974964	
-1.040000	0.743741	-0.873133	-0.008779	-0.974964	-0.939846	
-1.030000	0.734962	-0.882707	-0.008873	-0.939846	-0.904352	
-1.020000	0.726088	-0.891929	-0.008964	-0.904352	-0.868497	
-1.010000	0.717124	-0.900793	-0.009051	-0.868497	-0.832294	
-1.000000	0.708073	-0.909297	-0.009134	-0.832294	-0.795758	
-0.990000	0.698939	-0.917438	-0.009214	-0.795758	-0.758904	
-0.980000	0.689726	-0.925212	-0.009289	-0.758904	-0.721746	
-0.970000	0.680436	-0.932615	-0.009362	-0.721746	-0.684299	
-0.960000	0.671075	-0.939645	-0.009430	-0.684299	-0.646579	
-0.950000	0.661645	-0.946300	-0.009495	-0.646579	-0.608600	
-0.940000	0.652150	-0.952576	-0.009556	-0.608600	-0.570378	
-0.930000	0.642595	-0.958471	-0.009613	-0.570378	-0.531928	
-0.920000	0.632982	-0.963983	-0.009666	-0.531928	-0.493265	
-0.910000	0.623316	-0.969109	-0.009715	-0.493265	-0.454404	
-0.900000	0.613601	-0.973848	-0.009761	-0.454404	-0.415362	
-0.890000	0.603841	-0.978197	-0.009802	-0.415362	-0.376154	
-0.880000	0.594038	-0.982154	-0.009840	-0.376154	-0.336795	
-0.870000	0.584199	-0.985719	-0.009873	-0.336795	-0.297301	
-0.860000	0.574325	-0.988890	-0.009903	-0.297301	-0.257689	
-0.850000	0.564422	-0.991665	-0.009929	-0.257689	-0.217974	
-0.840000	0.554493	-0.994043	-0.009951	-0.217974	-0.178171	
-0.830000	0.544543	-0.996024	-0.009968	-0.178171	-0.138297	
-0.820000	0.534574	-0.997606	-0.009982	-0.138297	-0.098368	
-0.810000	0.524592	-0.998790	-0.009992	-0.098368	-0.058399	
-0.800000	0.514600	-0.999574	-0.009998	-0.058399	-0.018407	
-0.790000	0.504602	-0.999958	-0.010000	-0.018407	0.021592	
-0.780000	0.494602	-0.999942	-0.009998	0.021592	0.061583	
-0.770000	0.484604	-0.999526	-0.009992	0.061583	0.101549	
-0.760000	0.474613	-0.998710	-0.009981	0.101549	0.141474	
-0.750000	0.464631	-0.997495	-0.009967	0.141474	0.181343	
-0.740000	0.454664	-0.995881	-0.009949	0.181343	0.221140	
-0.730000	0.444715	-0.993868	-0.009927	0.221140	0.260847	
-0.720000	0.434788	-0.991458	-0.009901	0.260847	0.300451	
-0.710000	0.424887	-0.988652	-0.009871	0.300451	0.339934	
-0.700000	0.415016	-0.985450	-0.009837	0.339934	0.379282	
-0.690000	0.405180	-0.981854	-0.009799	0.379282	0.418477	
-0.680000	0.395381	-0.977865	-0.009757	0.418477	0.457506	
-0.670000	0.385624	-0.973485	-0.009711	0.457506	0.496351	
-0.660000	0.375912	-0.968715	-0.009662	0.496351	0.534998	
-0.650000	0.366251	-0.963558	-0.009608	0.534998	0.573430	
-0.640000	0.356642	-0.958016	-0.009551	0.573430	0.611634	
-0.630000	0.347092	-0.952090	-0.009490	0.611634	0.649593	
-0.620000	0.337602	-0.945784	-0.009425	0.649593	0.687291	
-0.610000	0.328177	-0.939099	-0.009356	0.687291	0.724716	
-0.600000	0.318821	-0.932039	-0.009284	0.724716	0.761850	
-0.590000	0.309538	-0.924606	-0.009207	0.761850	0.798679	
-0.580000	0.300330	-0.916803	-0.009127	0.798679	0.835189	
-0.570000	0.291203	-0.908633	-0.009044	0.835189	0.871365	
-0.560000	0.282159	-0.900100	-0.008957	0.871365	0.907192	
-0.550000	0.273202	-0.891207	-0.008866	0.907192	0.942657	
-0.540000	0.264336	-0.881958	-0.008772	0.942657	0.977744	
-0.530000	0.255564	-0.872355	-0.008674	0.977744	1.012441	
-0.520000	0.246890	-0.862404	-0.008573	1.012441	1.046732	
-0.510000	0.238317	-0.852108	-0.008468	1.046732	1.080605	
-0.500000	0.229849	-0.841471	-0.008360	1.080605	1.114045	
-0.490000	0.221489	-0.830497	-0.008249	1.114045	1.147040	
-0.480000	0.213240	-0.819192	-0.008134	1.147040	1.179576	
-0.470000	0.205106	-0.807558	-0.008016	1.179576	1.211640	
-0.460000	0.197090	-0.795602	-0.007895	1.211640	1.243220	
-0.450000	0.189195	-0.783327	-0.007771	1.243220	1.274302	
-0.440000	0.181424	-0.770739	-0.007643	1.274302	1.304875	
-0.430000	0.173781	-0.757843	-0.007513	1.304875	1.334926	
-0.420000	0.166269	-0.744643	-0.007379	1.334926	1.364442	
-0.410000	0.158889	-0.731146	-0.007243	1.364442	1.393413	
-0.400000	0.151647	-0.717356	-0.007103	1.393413	1.421827	
-0.390000	0.144543	-0.703279	-0.006961	1.421827	1.449672	
-0.380000	0.137582	-0.688921	-0.006816	1.449672	1.476937	
-0.370000	0.130766	-0.674288	-0.006669	1.476937	1.503611	
-0.360000	0.124097	-0.659385	-0.006518	1.503611	1.529684	
-0.350000	0.117579	-0.644218	-0.006365	1.529684	1.555145	
-0.340000	0.111214	-0.628793	-0.006210	1.555145	1.579984	
-0.330000	0.105004	-0.613117	-0.006052	1.579984	1.604192	
-0.320000	0.098952	-0.597195	-0.005891	1.604192	1.627757	
-0.310000	0.093061	-0.581035	-0.005729	1.627757	1.650671	
-0.300000	0.087332	-0.564642	-0.005564	1.650671	1.672925	
-0.290000	0.081769	-0.548024	-0.005396	1.672925	1.694510	
-0.280000	0.076372	-0.531186	-0.005227	1.694510	1.715417	
-0.270000	0.071146	-0.514136	-0.005055	1.715417	1.735638	
-0.260000	0.066090	-0.496880	-0.004882	1.735638	1.755165	
-0.250000	0.061209	-0.479426	-0.004706	1.755165	1.773990	
-0.240000	0.056503	-0.461779	-0.004529	1.773990	1.792105	
-0.230000	0.051974	-0.443948	-0.004350	1.792105	1.809503	
-0.220000	0.047624	-0.425939	-0.004169	1.809503	1.826178	
-0.210000	0.043456	-0.407760	-0.003986	1.826178	1.842122	
-0.200000	0.039470	-0.389418	-0.003802	1.842122	1.857329	
-0.190000	0.035668	-0.370920	-0.003616	1.857329	1.871794	
-0.180000	0.032052	-0.352274	-0.003429	1.871794	1.885509	
-0.170000	0.028623	-0.333487	-0.003240	1.885509	1.898471	
-0.160000	0.025382	-0.314567	-0.003051	1.898471	1.910673	
-0.150000	0.022332	-0.295520	-0.002859	1.910673	1.922111	
-0.140000	0.019472	-0.276356	-0.002667	1.922111	1.932780	
-0.130000	0.016805	-0.257081	-0.002474	1.932780	1.942676	
-0.120000	0.014331	-0.237703	-0.002280	1.942676	1.951795	
-0.110000	0.012051	-0.218230	-0.002085	1.951795	1.960133	
-0.100000	0.009967	-0.198669	-0.001889	1.960133	1.967687	
-0.090000	0.008078	-0.179030	-0.001692	1.967687	1.974455	
-0.080000	0.006386	-0.159318	-0.001494	1.974455	1.980432	
-0.070000	0.004892	-0.139543	-0.001296	1.980432	1.985617	
-0.060000	0.003596	-0.119712	-0.001098	1.985617	1.990008	
-0.050000	0.002498	-0.099833	-0.000899	1.990008	1.993603	
-0.040000	0.001599	-0.079915	-0.000699	1.993603	1.996401	
-0.030000	0.000900	-0.059964	-0.000500	1.996401	1.998400	
-0.020000	0.000400	-0.039989	-0.000300	1.998400	1.999600	
-0.010000	0.000100	-0.019999	-0.000100	1.999600	2.000000	
-0.000000	0.000000	-0.000000	0.000100	2.000000	1.999600	
0.010000	0.000100	0.019999	0.000300	1.999600	1.998400	
0.020000	0.000400	0.039989	0.000500	1.998400	1.996401	
0.030000	0.000900	0.059964	0.000699	1.996401	1.993603	
0.040000	0.001599	0.079915	0.000899	1.993603	1.990008	
0.050000	0.002498	0.099833	0.001098	1.990008	1.985617	
0.060000	0.003596	0.119712	0.001296	1.985617	1.980432	
0.070000	0.004892	0.139543	0.001494	1.980432	1.974455	
0.080000	0.006386	0.159318	0.001692	1.974455	1.967687	
